"Ano_Ref","id_mun","AG001","POP_URB","AG006","AG028","FN001","FN002","FN006","FN013","FN023","FN033","FN042","FN048","FN052","FN058"
2010,2929354,5518,5162,296.62,409.98,318146,318146,334853,22665,NA,NA,NA,NA,NA,NA
2008,2929404,3268,3336,173.67,88.11,246386.13,246386.13,249426.26,20230.31,0,0,NA,NA,NA,NA
2007,2929909,18642,18642,878.37,898.15,1212532.05,1212532.05,1281850,271241.84,0,0,NA,NA,NA,NA
2009,2932408,14083,8353,633.29,0.76,827516.38,827516.38,880328.75,240138.72,NA,NA,0,0,0,0
2010,2100105,1271,3234,227.76,34.15,62165.72,62165.72,78319.82,35823.42,0,0,NA,NA,NA,NA
2009,2100436,9576,15560,798,830.66,185895.55,185895.55,313242.34,315073.9,0,0,NA,NA,NA,NA
2011,2104602,4712,4721,518.4,237.12,0,0,715.12,108014.48,0,0,0,0,0,0
2007,2104651,3762,3779,282,191,101944.89,101944.89,109127.4,86250,0,0,NA,NA,NA,NA
2007,2106003,9567,6629,621,347,227011,227011,237223.42,198781,0,0,NA,NA,NA,NA
2009,2108207,36099,32812,3000,1812.14,10445.4,10445.4,28905.76,687352.25,0,0,NA,NA,NA,NA
2010,2108603,19429,46487,3121.29,1416.27,938574.76,938574.76,1299821.94,214541.29,38379.16,38379.16,NA,NA,NA,NA
2011,2110203,11713,15261,1879.24,583.02,1138455.51,1138455.51,726654.66,590314.62,56040.63,56040.63,0,0,0,0
2007,2110203,13397,15243,1251,970,377562.43,377562.43,352157.8,286349,0,0,NA,NA,NA,NA
2007,2111953,3803,2866,153,150,94389.12,94389.12,93754.76,124554,0,7400,NA,NA,NA,NA
2011,2113009,4900,16189,827.16,627.86,134029.15,134029.15,104953.26,263062.55,0,0,0,0,0,0
2009,2202752,2247,4732,814,2.96,170130.91,170130.91,227657.74,181068.5,0,541760.32,0,0,0,0
2009,2203602,3906,3977,546,1.56,334941.65,334941.65,385797.5,1112.84,0,353871.55,0,0,0,0
2007,2204550,1257,1278,75,58.06,52611.06,52611.06,45611.85,14949.97,0,0,NA,NA,NA,NA
2009,2205003,2644,2713,481,181.78,324575.08,324575.08,346699.77,54841.6,0,339618.2,0,0,0,0
2008,2205508,17291,20586,1468,1025.86,1226587.22,1226587.22,1361805.68,487359.63,0,0,NA,NA,NA,NA
2007,2205524,964,1240,57,47.86,47005.25,47005.25,12504.82,25469.79,0,0,NA,NA,NA,NA
2010,2205607,3681,3957,291,230,371388.9,371388.9,377849.02,104156.19,0,0,0,0,0,0
2009,2205607,3871,3995,433,56.24,330687.17,330687.17,341939.34,97375.15,0,344075.05,0,0,0,0
2007,2205607,3342,3879,426,221.84,256391.9,256391.9,261388.99,131424.77,6193.11,6193.11,NA,NA,NA,NA
2008,2205805,11973,13674,790,624.78,966210.54,966210.54,995760.98,243698.32,0,0,NA,NA,NA,NA
2008,2206506,2967,3181,160,243.27,258256.03,258256.03,272563.63,109645.97,0,0,NA,NA,NA,NA
2010,2208205,4943,5291,362,206,559089.1,559089.1,554981.7,57806.51,0,466901.64,0,0,0,0
2008,2208205,5071,5162,201.53,258.25,449079.73,449079.73,446763.39,121284.73,0,0,NA,NA,NA,NA
2010,2208809,10082,13805,853,456,925694.48,925694.48,915061.71,149080.02,78390.72,78390.72,0,0,0,0
2007,2209005,3636,3880,467,416.05,251623.79,251623.79,252292.17,137375.11,3956.48,3956.48,NA,NA,NA,NA
2007,2209807,3560,3178,292,140.58,200426.29,200426.29,214117.16,61150.38,28932.34,28932.34,NA,NA,NA,NA
2011,2210631,1562,1932,234.6,40.27,124059.12,124059.12,118593.45,19466.28,0,0,NA,NA,NA,NA
2005,2900207,3624,6086,195.91,118.7,215906.77,215906.77,221672.33,23557.65,0,0,NA,NA,NA,NA
2004,2901007,23093,21945,1253.29,883.18,1291483.42,1291483.42,1280594.33,NA,0,0,NA,NA,NA,NA
2005,2901908,7254,6797,896.48,1785.72,536102.07,536102.07,563554.03,165378.42,0,0,NA,NA,NA,NA
2004,2906204,16997,9770,540.24,1237.61,486038.63,486038.63,595421.17,NA,0,0,NA,NA,NA,NA
2006,2906402,4667,3266,212.78,53.24,205326.72,205326.72,190793.08,9979.26,0,0,NA,NA,NA,NA
2005,2907806,17569,16991,836.78,1994.3,775600.1,775600.1,734028,321181.43,0,0,NA,NA,NA,NA
2006,2908002,22106,21292,923.62,316.02,1027082.78,1027082.78,1046452.8,70172.45,0,0,NA,NA,NA,NA
2004,2910503,31893,26102,1428.26,759.75,2017274.21,2013847.28,1194656.99,NA,0,470000,NA,NA,NA,NA
2002,2910503,22861,24284,713.4,NA,748765.47,748765.47,790861.95,NA,NA,NA,NA,NA,NA,NA
2006,2910909,2515,3615,135.71,0.54,187290.36,187290.36,193139.33,1361.4,0,0,NA,NA,NA,NA
2006,2913705,20685,13775,249.24,264.72,816874.95,816874.95,1005706.02,41910.42,0,0,NA,NA,NA,NA
2006,2914307,6775,7796,315.03,92.11,345428.51,345428.51,367632.54,16403.69,0,0,NA,NA,NA,NA
2005,2919009,1375,843,47.5,292,61817.91,61817.91,66897.85,38588.48,128000,128000,NA,NA,NA,NA
2003,2920502,17078,19331,335.4,518,370787.83,370787.83,309138,NA,0,0,NA,NA,NA,NA
2002,2921005,21820,25297,940.6,NA,2123152.73,2123152.73,2813085.9,NA,NA,NA,NA,NA,NA,NA
2006,2922706,7060,6417,324.32,182.71,356925.8,356925.8,369952.2,38486.66,0,0,NA,NA,NA,NA
2006,2924603,8200,9283,420,80,264000,264000,192000,60000,3000,3000,NA,NA,NA,NA
2005,2928802,24281,20934,1219.27,3441,1241899.33,1241899.33,1356729.98,273117.69,102000,102000,NA,NA,NA,NA
2002,2932804,11635,11450,422,NA,374731.94,374731.94,348992.35,NA,NA,NA,NA,NA,NA,NA
2006,2933000,15435,9992,671.99,853.59,840400.92,840400.92,887317.41,212487.42,0,0,NA,NA,NA,NA
2006,2103554,5347,4611,313.86,175.38,147486.56,147486.56,131912.94,59989.71,1985.22,5498.3,NA,NA,NA,NA
2006,2105450,2997,1725,227.2,159.21,71161.97,71161.97,63647.73,59650.56,1100.73,3048.61,NA,NA,NA,NA
2004,2108306,6129,12840,364,202,206713.56,206713.56,161300.18,76352.6,0,0,NA,NA,NA,NA
2003,2109007,12618,13074,1337.4,550.3,410325.27,410325.27,410325.27,132546.65,0,648,NA,NA,NA,NA
2002,2109908,46339,68149,4804.8,NA,1439508,1439508,1315116,352080,35600,35600,NA,NA,NA,NA
2006,2111250,2955,2809,124.32,192.97,68804.43,68804.43,61539.13,80627.72,5666.45,15693.86,NA,NA,NA,NA
2006,2201101,6433,5647,608,154,175393.55,175393.55,335798.89,67417.35,0,0,NA,NA,NA,NA
2006,2202059,1643,1494,223,130,86684.95,86684.95,87848.83,59198.74,0,0,NA,NA,NA,NA
2006,2202251,1887,1871,95,62,94088.25,94088.25,89184.62,32077.49,0,0,NA,NA,NA,NA
2005,2205532,509,509,53,44,25931.95,25931.95,21742.87,168.49,0,0,NA,NA,NA,NA
2004,2208205,3621,4328,260,191,274005,274005,260167.14,65010,0,0,NA,NA,NA,NA
1997,2103000,88118,82827,11395.3,NA,NA,1301637.51,1686240.56,364755.53,111544.49,NA,NA,NA,NA,NA
2001,2104008,9603,9846,518.4,NA,214896,214896,175860,3060,6287,6287,NA,NA,NA,NA
2001,2208403,29845,43792,3120,NA,1663405,1663405,1654756,273746,NA,NA,NA,NA,NA,NA
2022,2909000,5453,NA,328.57,431.75,1180358.3,1180358.3,1123142.46,349181.62,262292.58,272794.37,0,0,0,0
2022,2915700,5162,NA,240.37,457.09,1049394.76,1049394.76,1116909.43,276354.05,159055.44,168961,0,0,0,0
2022,2919504,22143,NA,1822.01,411.19,7963948.12,7963948.12,7707015.63,296909.59,1541434.19,2525112.84,0,0,0,0
2022,2922730,6961,NA,392.61,446.64,1877981.49,1877981.49,1843423.04,184848.03,167050.2,180882.83,0,0,0,0
2022,2923407,9461,NA,598.78,858.25,2859617.55,2859617.55,2881620.61,102598.45,322805.01,340724.32,0,0,0,0
2022,2107308,1881,NA,422.04,129.53,261026.44,261026.44,179298.64,83837.81,10165.92,12300.1,0,0,0,0
2022,2112902,16965,NA,2713.62,1128.31,2982114.68,2982114.68,1045925.48,649057.9,65364.53,79086.8,0,0,0,0
2019,2901502,8843,4740,366.29,771.75,1285175.17,1285175.17,1367904.78,367579.74,0,0,NA,NA,NA,NA
2017,2901502,8866,4849,411.45,600.12,1095526.45,1095526.45,1056361.49,313983.02,0,0,NA,NA,0,0
2017,2903102,3935,3773,171.33,95.24,666282.29,666282.29,688710.22,36294.79,0,0,NA,NA,0,0
2018,2905305,12315,11267,534.1,54,1886519.19,1886519.19,1833635.83,22479,0,0,NA,NA,0,0
2021,2906857,7876,5629,434.16,6.52,2382158.98,2382158.98,2462071.14,28995.98,224656.51,236528.67,0,0,0,0
2017,2909208,10542,6939,403.96,787.36,1549650.44,1549650.44,1454350.11,257361.81,0,0,NA,NA,0,0
2017,2911659,3550,1612,113.28,217.04,519054.85,519054.85,641989.36,65414.18,0,0,NA,NA,0,0
2021,2915353,5605,2881,307.2,1065.24,1283549.54,1283549.54,1217899.64,483207.69,32896.52,38837.37,0,0,0,0
2018,2919504,28327,21826,1526.06,351,5569946.52,5569946.52,5492195.7,154366.42,91122.3,91122.3,NA,NA,0,0
2021,2919702,17203,15205,1157,NA,1978482.83,1978482.83,1980129.74,358569.17,125956.02,125956.02,0,0,0,0
2019,2919702,16500,14965,971,698.5,1760377.69,1760377.69,1761217.25,270410.32,84161.46,84161.46,0,0,0,0
2018,2922201,3862,3432,177.98,102,673884.73,673884.73,665795.6,34579.45,0,0,NA,NA,0,0
2020,2922508,22771,23971,1095.12,577.61,5044094.73,5044094.73,5135235.7,184501.32,266833.4,332156.57,NA,NA,NA,NA
2021,2924504,4364,4507,343.38,608.86,1555399.21,1555399.21,1565301.19,195687.73,402581.39,411426.3,0,0,0,0
2017,2930303,12363,6071,598.02,850.76,1757279.25,1757279.25,1626948.75,73313.99,0,0,NA,NA,0,0
2019,2932408,13887,8471,851.11,0,2775111.99,2775111.99,2773750.94,1408019.91,0,0,NA,NA,NA,NA
2020,2933455,6337,5734,493.29,523.71,1648834.77,1648834.77,1731491.43,328748.03,43571.88,65007.4,NA,NA,NA,NA
2017,2102556,14219,11296,2250,550,1586370.16,1586370.16,1638721.01,349553.27,83042.97,90452.96,0,0,0,0
2017,2105104,1874,8341,244.72,126.89,371294.54,371294.54,187978.58,67970.98,0,0,0,0,0,0
2019,2105708,4664,32773,424.78,454.8,775660.7,775660.7,664581.84,260736.34,27199,27199,0,0,0,0
2018,2106003,7057,7057,700.4,278.8,934962.48,934962.48,886721.41,184654.21,0,0,0,0,0,0
2018,2106375,2232,10269,89.88,251.41,0,0,0,216376.51,0,0,0,0,0,0
2017,2109205,2190,4518,416.1,226.81,270754.49,270754.49,336005.17,111173.71,0,0,0,0,0,0
2020,2109502,10222,10268,1022.56,594.2,2024741.42,2024741.42,1769431.49,333493.11,7139.37,14492.22,0,0,0,0
2018,2110401,5869,11551,846,332.4,606953.78,606953.78,525439.85,217223.69,0,0,0,0,0,0
2021,2110856,3731,5694,381.63,196.72,737747.67,737747.67,374823.98,132185.38,2952.72,5722.69,NA,NA,NA,NA
2021,2112605,6492,23891,781.66,426.32,408024.07,408024.07,206420.95,245088.61,6047.8,11721.3,NA,NA,NA,NA
2018,2200707,5931,4859,240.9,292.49,667464.24,667464.24,663736.94,254232.69,0,745.24,0,0,0,0
2017,2202604,13818,12151,1281.48,401.46,1959431.94,1959431.94,1921791.04,244884.78,0,6849.35,0,0,0,0
2021,2203503,12753,10151,748.87,798.41,2508693.56,2508693.56,2487103.67,644772.55,5e+05,538267.62,0,0,0,0
2018,2203800,2517,2032,133.96,147.21,381522.1,381522.1,421771.67,121974.42,0,360.49,0,0,0,0
2021,2204550,1923,1325,141.07,468.25,324564.3,324564.3,339508.39,424391.74,0,5223.82,0,0,0,0
2017,2204808,6088,5944,424.42,367.28,764458.29,764458.29,813571.5,218607.22,0,2718.72,0,0,0,0
2019,2204907,2903,1939,231.53,208.88,436630.1,436630.1,480917.06,172058.29,0,74.43,0,0,0,0
2020,2205250,1496,1239,107.64,41.71,262884.06,262884.06,266439.55,31434.21,0,1479.32,0,0,0,0
2021,2205607,5272,3950,432,186.18,816000,816000,720000,960,50000,50000,0,0,0,0
2021,2207306,3219,2414,212.7,149.87,622345.18,622345.18,631438.57,137615.91,360000,369715.58,0,0,0,0
2017,2208205,7508,5427,454.21,3.16,1019781.74,1019781.74,961026.2,3094.09,0,3514.68,0,0,0,0
2020,2208403,60719,45947,4212.05,2595.18,10301403.97,10301403.97,10972463.92,1812927.04,474486.38,3199825.42,0,0,0,0
2017,2210300,5969,2568,351.08,1470.56,811293.29,811293.29,861807.71,765429.92,0,2801.8,0,0,0,0
2017,2210508,10719,8446,729.97,402.25,1636884.25,1636884.25,1745992.9,257200.05,0,5815.42,0,0,0,0
2014,2901205,6359,3934,333.28,254.46,902442.08,902442.08,805065.29,50817.1,21977.45,24447.91,NA,NA,NA,NA
2012,2901700,5259,3222,162.63,362.77,428895.64,428895.64,463778.01,104581.33,NA,NA,NA,NA,NA,NA
2014,2902401,10675,11179,453.82,237.77,1139437.36,1139437.36,1190457.34,27738.03,36420.38,40514.36,NA,NA,NA,NA
2013,2902401,10581,11367,446.44,225.96,1040132.96,1040132.96,1099007.92,23963.66,13737.59,27393.33,NA,NA,NA,NA
2014,2902609,12872,8806,661.37,904.33,1481004.42,1481004.42,1577137.38,239509.79,36676.79,3212639.73,NA,NA,NA,NA
2016,2903508,6655,10320,0,7.74,596515.62,596515.62,600780.85,3493.07,17127.24,48714.04,NA,NA,0,0
2012,2905503,8500,4619,384.61,786.41,978793.26,978793.26,1051463.46,150015.71,NA,NA,NA,NA,NA,NA
2015,2906402,4651,3521,232.47,161.97,498939.83,498939.83,473516.72,73251.49,552830.64,1498855.39,NA,NA,0,0
2013,2906907,14207,11792,603.2,209.07,2035826.28,2035826.28,2179349.19,48457.81,767416.6,813109.75,NA,NA,NA,NA
2012,2910305,3683,3254,155.02,438.59,410808.64,410808.64,429369.46,102131.75,NA,NA,NA,NA,NA,NA
2012,2910859,12431,8985,586.7,695.75,1254138.07,1254138.07,1093120.41,161550.23,NA,NA,NA,NA,NA,NA
2013,2913457,4352,4369,240.37,104.45,463892.09,463892.09,464405.05,19765.11,1063.15,6758.85,NA,NA,NA,NA
2016,2914505,28210,12170,1678.43,NA,1852259.54,1852259.54,1900820.54,457881.1,99281.19,236358.66,0,0,0,0
2013,2918605,3881,2957,210.15,153.42,519050.36,519050.36,548746.04,30103.08,1991.55,7717.42,NA,NA,NA,NA
2013,2918902,3971,2208,201.21,206.98,593633.05,593633.05,577610.8,42909.94,3929.95,9718.81,NA,NA,NA,NA
2013,2919405,3674,6584,147.1,132.22,420484.14,420484.14,424748.16,28821.6,2337.94,9962.12,NA,NA,NA,NA
2013,2920304,3710,3415,48.95,45.2,37511.39,37511.39,124499.14,25619.96,40751.37,45849.61,NA,NA,NA,NA
2013,2921054,4080,3775,44.92,NA,152692.31,152692.31,126416.36,237.67,0,0,NA,NA,NA,NA
2016,2921104,18611,18627,943.64,693.72,3363541.25,3363541.25,3566097.84,194121.43,17382.6,22958.37,NA,NA,0,0
2016,2922102,17840,15104,675.64,865.33,1916163.37,1916163.37,1895356.81,228565.28,12235.8,15048.44,NA,NA,0,0
2015,2923050,7487,7973,204.87,308.57,542297.68,542297.68,558532.14,89342.89,66.58,180.52,NA,NA,0,0
2016,2923357,7764,6931,311.28,523.06,1037965.29,1037965.29,1232808.5,122970.18,3026.15,7516.11,NA,NA,0,0
2013,2925105,41227,37663,1755.45,783.18,4757937.7,4757937.7,4736946.58,147008.69,186958.41,245870.72,NA,NA,NA,NA
2016,2925501,20361,16396,850.76,393.4,3451991.31,3451991.31,3581477.88,113060.51,18132.74,24821.51,NA,NA,0,0
2013,2926103,10198,7300,601.44,1077.92,895800.86,895800.86,927517.39,228283.34,43648.71,58785.68,NA,NA,NA,NA
2016,2926608,38813,34299,1907.55,946.63,6227546.52,6227546.52,6099643.09,253162.48,118032.82,262476.64,NA,NA,0,0
2014,2929057,12615,12615,844.48,700,1865254.27,1865254.27,1865254.27,141214.87,439453.59,439453.59,0,0,0,0
2013,2929370,8510,7512,271.08,308.97,856587.08,856587.08,874009.39,398771.43,1824.48,13227.37,NA,NA,NA,NA
2012,2929750,11354,11098,845.63,266.68,2265876.84,2265876.84,2239067.68,103028.78,NA,NA,NA,NA,NA,NA
2012,2931509,18298,6723,849.06,1773.75,1266005.6,1266005.6,1373142.11,511767.9,NA,NA,NA,NA,NA,NA
2014,2932408,14460,8820,731.87,2254.31,1618111.55,1618111.55,1662845.45,448491.71,67989.04,75631.62,NA,NA,NA,NA
2013,2100436,15834,20279,1355.68,428.66,1186100.5,1186100.5,1169922.34,199588.31,996325.54,996325.54,0,0,0,0
2016,2106102,6669,6669,527.25,405.99,712192.15,712192.15,621770.14,160401.52,0,0,0,0,0,0
2013,2108207,32544,32844,6504.96,2263.26,4704734.37,4704734.37,4619553.8,956459.82,36200,36200,0,0,0,0
2016,2109056,2338,2338,309.12,211.85,287965.37,287965.37,234251.84,108514.54,0,0,0,0,0,0
2014,2109056,2362,2363,626.13,245.45,222887.43,222887.43,203274.03,99861.05,0,0,0,0,0,0
2012,2110203,2494,15596,1879.24,514.3,910493.53,910493.53,758870.72,205686.24,0,0,0,0,0,0
2013,2110708,16478,17374,1267.65,1086.61,863107.71,863107.71,522770.42,362090.45,339264.4,339264.4,0,0,0,0
2016,2200509,10293,8865,738.92,350.4,1623916.41,1623916.41,1568694.22,149097.22,0,0,0,0,0,0
2013,2200707,3876,4680,324.85,401.45,571915.46,571915.46,625661.43,198699.8,0,0,0,0,0,0
2013,2201101,6702,6880,529.25,261.09,678160.19,678160.19,639634.39,65722.24,0,0,0,0,0,0
2015,2201150,6481,6920,397.99,205.28,750128.38,750128.38,785337.66,99194.31,0,0,NA,NA,0,0
2016,2201507,12650,9833,943.32,280.05,1560163.26,1560163.26,1927366.05,158240.19,0,0,0,0,0,0
2016,2201606,6516,6337,291.23,143,775287.82,775287.82,855862.92,80978.92,0,0,0,0,0,0
2014,2202554,2029,1627,121.91,788.47,207063.92,207063.92,172341.64,190392.32,0,0,NA,NA,0,0
2014,2202802,2374,2393,265.72,221.98,370568.28,370568.28,410957.9,106684.75,0,0,NA,NA,0,0
2013,2203909,49576,50746,5094.23,3479.2,8537261.17,8537261.17,9952445.76,918310.49,543153.57,543153.57,0,0,0,0
2013,2204600,3033,3129,210.24,129.23,353153.29,353153.29,348296.23,56368.3,0,0,0,0,0,0
2013,2204659,7436,7630,621.17,432.16,703846.82,703846.82,761155.02,108448.86,0,10098749.51,0,0,0,0
2014,2205532,1634,890,214.41,169.23,255622.05,255622.05,294178.12,79460.27,0,0,NA,NA,0,0
2012,2205532,1560,880,217.9,169.94,257065.4,257065.4,246737.45,104513.36,0,0,0,0,0,0
2016,2206001,4366,3865,295.08,175.78,670009.72,670009.72,765796.24,98713.58,0,0,0,0,0,0
2015,2206001,4260,3867,300.38,211.05,619806.17,619806.17,641691.28,123942.12,0,0,NA,NA,0,0
2013,2206209,10162,10914,949.32,433.25,1151886.07,1151886.07,1202330.78,103692.4,0,0,0,0,0,0
2015,2207959,962,721,66.67,80.07,124620.95,124620.95,111606.87,48915.83,0,0,NA,NA,0,0
2016,2207553,759,523,52.28,102.47,130877.96,130877.96,139573.91,56944.64,0,0,0,0,0,0
2016,2209005,4791,4131,306.28,230.63,690377.4,690377.4,686610.17,104408.54,0,0,0,0,0,0
2012,2209401,3943,4004,280.88,179.56,458035.77,458035.77,433908.55,77401.87,0,0,0,0,0,0
2013,2209559,480,1033,41.55,0.84,43327.02,43327.02,26840.56,307.56,0,0,0,0,0,0
2008,2900306,11849,12752,380.91,1.2,638813.23,638813.23,677318.68,46676.27,0,0,NA,NA,NA,NA
2011,2901403,6364,6512,229.93,249.4,559092,559092,601728,52013,NA,NA,NA,NA,NA,NA
2007,2902005,3626,3626,163.6,416.23,274674.28,274674.28,237387.31,94155.22,0,0,NA,NA,NA,NA
2011,2903607,6821,3521,356.77,NA,543206,543206,512276,207308,NA,NA,NA,NA,NA,NA
2007,2907905,10205,10205,421.47,337.55,649674.63,649674.63,614320.39,106483.78,0,0,NA,NA,NA,NA
2011,2908408,48784,36573,2722.23,1822.61,4107636,4107636,4290295,2134318,1240000,1257000,NA,NA,NA,NA
2010,2908408,45965,36278,2396.65,1456.4,3149100,3149100,3502017,1847530,3360000,NA,NA,NA,NA,NA
2007,2908507,12145,20867,712.48,87.28,560645.14,560645.14,606685.92,33614.68,0,0,NA,NA,NA,NA
2008,2909703,3180,3180,146.33,115.18,225103.59,225103.59,247283.55,31577.21,0,0,NA,NA,NA,NA
2011,2910305,3506,3251,160.79,399.78,342114,342114,364954,85754,NA,NA,NA,NA,NA,NA
2008,2910602,24862,20768,1018.84,288.28,1584218.43,1584218.43,1643166.75,186925.8,0,0,NA,NA,NA,NA
2009,2911204,31819,25878,1184,957.09,1173750,1173750,1173750,331748.39,28984,28984,0,0,0,0
2007,2911402,6082,2691,300.57,228.99,367928.23,367928.23,374164.02,69885.98,0,0,NA,NA,NA,NA
2008,2913309,3809,3227,184.66,0,271104.99,271104.99,248562.14,11356.89,0,0,NA,NA,NA,NA
2011,2914307,7871,5212,393.97,70.64,606021,606021,574797,30454,NA,NA,NA,NA,NA,NA
2010,2916302,8694,8268,390.7,364.86,687445,687445,858500,66049,NA,NA,NA,NA,NA,NA
2011,2919959,4327,2623,159.28,111.86,305053,305053,311170,32974,NA,NA,NA,NA,NA,NA
2008,2920403,6504,6655,285.71,0,373992.17,373992.17,295661.34,89633.87,0,0,NA,NA,NA,NA
2007,2922656,4423,3632,291.65,40.56,294972.54,294972.54,300512.64,113399.73,0,0,NA,NA,NA,NA
2010,2922730,6517,5074,234.13,25.44,503333,503333,542217,10582,NA,NA,NA,NA,NA,NA
2009,2922730,6965,5010,247.18,21.52,447127.83,447127.83,475026.91,8778.65,NA,NA,0,0,0,0
2010,2923050,7081,7503,172.98,268.68,315873,315873,341988,65578,NA,NA,NA,NA,NA,NA
2008,2923902,8717,8230,376.2,21.81,571288.31,571288.31,592169.75,10193.68,0,0,NA,NA,NA,NA
2010,2924058,8431,5174,333.46,218.85,473202,473202,543734,45633,NA,NA,NA,NA,NA,NA
2011,2925253,15176,8346,621.08,2320.1,1110109,1110109,1226491,207657,222000,222000,NA,NA,NA,NA
2011,2925709,4968,4146,138.64,171.34,221064,221064,202485,71304,NA,NA,NA,NA,NA,NA
2010,2925931,7258,3663,224.78,574.98,603889,603889,582083,71809,71000,NA,NA,NA,NA,NA
2007,2926608,31833,28012,1617.72,898.36,1939996.14,1939996.14,2057797.26,173982.74,0,0,NA,NA,NA,NA
2008,2928059,8542,8632,360.16,204.21,553097.71,553097.71,515925.86,47877.54,0,0,NA,NA,NA,NA
2009,2929909,22605,19392,999.84,1028.79,1571614.38,1571614.38,1620987.86,259364.12,NA,NA,0,0,0,0
2010,2933455,11976,5878,353.76,NA,288473,288473,275069,60182,0,0,NA,NA,0,0
2009,2100600,5053,14909,503,455.93,283430.17,283430.17,325671.2,172935.39,0,0,NA,NA,NA,NA
2011,2101509,8023,10245,1730.4,661.18,410982.25,410982.25,417403.66,109305.46,0,0,0,0,0,0
2009,2101806,4603,2609,400,399.12,123911.96,123911.96,191845.04,151387.64,258562.99,258562.99,NA,NA,NA,NA
2010,2102002,10689,16386,1334.22,792.86,365765.92,365765.92,384014.74,241174.73,10360.26,10360.26,NA,NA,NA,NA
2011,2102101,10702,12506,1523.88,901.83,0,0,13286.7,106876.76,0,0,0,0,0,0
2007,2102200,7731,8093,708,349,181968.46,181968.46,168756.12,125901,0,16936,NA,NA,NA,NA
2011,2102325,10897,36386,2228.17,1529.39,557378.08,557378.08,341172.84,117058.26,0,0,0,0,0,0
2011,2103802,10910,15299,2674.75,1828.33,681741.39,681741.39,539895.96,270394.19,0,0,0,0,0,0
2007,2104701,2997,2995,297,274,76808.87,76808.87,75624.21,97216,0,10753,NA,NA,NA,NA
2007,2104909,7731,5123,699,246,292869.95,292869.95,274726.3,104062,0,0,NA,NA,NA,NA
2008,2108058,882,3361,100.66,37.13,23597.89,23597.89,29008.18,12661.54,2276.48,3412.18,NA,NA,NA,NA
2008,2108504,12315,22742,1634.54,776.49,546817.08,546817.08,672185.88,264823.06,52751.21,79068.07,NA,NA,NA,NA
2008,2109106,28300,29117,3315,1576.69,1073767.76,1073767.76,1319950.57,537730.75,103585.92,155263.51,NA,NA,NA,NA
2008,2109403,960,4155,112.62,44.21,44959.34,44959.34,55267.17,15077.89,4337.21,6500.98,NA,NA,NA,NA
2008,2109452,4300,16469,600,1200,NA,NA,177000,409261.77,NA,NA,NA,NA,NA,NA
2009,2110500,13768,22772,1350,727.63,740169.29,740169.29,736998.86,288593.9,103168.62,103168.62,NA,NA,0,0
2009,2110708,17942,16856,1500,1842.2,563421.07,563421.07,618845.45,698755.98,9695.1,9695.1,NA,NA,NA,NA
2011,2111250,2021,3008,383.4,190.52,96792.89,96792.89,80062.65,111733.04,0,0,0,0,0,0
2009,2111250,2486,3126,212,263.97,69751.01,69751.01,76111.63,100124.41,0,0,NA,NA,NA,NA
2011,2111532,7884,10788,1638.36,555.99,361677.06,361677.06,342045.48,72095.7,0,0,0,0,0,0
2010,2112209,144727,135133,15265,5565,6448890,6448890,6697553,2188633,187920,187920,0,0,0,0
2011,2200509,8214,8782,647.4,330.47,1019916.49,1019916.49,1051318.18,111442.48,0,0,NA,NA,NA,NA
2010,2201002,1521,2433,80.04,41,138164.01,138164.01,139286.39,18881.03,0,0,0,0,0,0
2007,2201150,4938,5566,147,164.14,204265.83,204265.83,218226.24,78572.67,0,0,NA,NA,NA,NA
2010,2201200,17522,22126,958.48,428,1759026.01,1759026.01,2055277.06,128130.32,28160,353857.27,0,0,0,0
2007,2203008,2671,3093,133,84.62,146784.48,146784.48,132024.75,38951.84,0,0,NA,NA,NA,NA
2007,2203701,21186,21906,1256,436.76,1495023.05,1495023.05,1578765.17,180483.44,122420.21,122420.21,NA,NA,NA,NA
2007,2203909,2033,47962,4555,2540.13,4735188.84,4735188.84,4995863.82,864284.92,414268.97,414268.97,NA,NA,NA,NA
